ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
5193393,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,State,,45330,6,owner_state,33290c52-bfbf-4dfd-a31c-795fc5b77c63,TextField,,Delete Parent ID,owner_state,7921,false,owner_state,false,false,14,0,71,396,588,18,Delete,false,false
5193396,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,Email,,45330,9,owner_email,3de50a62-5081-4248-9848-4f5736599852,TextField,,Delete Parent ID,owner_email,7921,false,owner_email,false,false,12,0,322,253,570,10,Delete,false,false
5193392,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,City,,45330,5,owner_city,c2a99a19-13a1-47df-acf2-6f21010bd1a7,TextField,,Delete Parent ID,owner_city,7921,false,owner_city,false,false,14,0,301,58,588,17,Delete,false,false
5193388,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,First Name,,45330,1,owner_first,942187fe-544c-4355-b18f-8eeba1a85dc5,TextField,,Delete Parent ID,owner_first,7921,false,owner_first,false,false,12,0,126,89,621,3,Delete,false,false
5193390,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,Contract Number,,45330,3,owner_contract,6b1cc38c-b349-431e-a10f-387836a62a4b,TextField,,Delete Parent ID,owner_contract,7921,false,owner_contract,false,false,12,0,89,486,621,8,Delete,false,false
5193389,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,Last Name,,45330,2,owner_last,31e4a0bb-3416-4eea-a517-52aa9c22785c,TextField,,Delete Parent ID,owner_last,7921,false,owner_last,false,false,13,0,119,277,621,4,Delete,false,false
5193391,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,Address,,45330,4,owner_address,3c2a5ba2-e61c-42d9-8d24-ebb3e9b9e9d2,TextField,,Delete Parent ID,owner_address,7921,false,owner_address,false,false,13,0,498,77,604,16,Delete,false,false
5193394,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,ZIP,,45330,7,owner_zip,282e3c75-09a3-472c-9d84-a942feb5e169,TextField,,Delete Parent ID,owner_zip,7921,false,owner_zip,false,false,13,0,80,495,588,19,Delete,false,false
5193395,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,Phone,"<p>Nationwide strives to provide excellent customer service to our Members. By providing your telephone number, you authorize the Nationwide Family of Companies to contact you via telephone using automated technology to assist you with your account.</p>",45330,8,owner_phone,d47295de-716a-492f-b818-bf092ba7ca92,TextField,,Delete Parent ID,owner_phone,7921,false,owner_phone,false,false,12,0,146,69,570,9,Delete,false,false
5193449,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,Terminate All Existing RMD / Recurring Withdrawals,,45330,4,transaction_terminate,18a32d53-4a4f-4a6c-9488-0a14cc860f21,RadioButton,5193397,Delete Parent ID,transaction_terminate,7922,false,transaction_terminate,false,false,,,,,,787,Delete,false,false
5193397,2025-01-20T16:39:43.942Z,2025-04-29T16:49:45.809Z,Choose one option,,45330,1,transaction--group,2ad14a90-2544-4952-894d-c7a23f864523,RadioGroup,,Delete Parent ID,transaction--group,7922,false,transaction--group,false,true,8,0,8,35,493,786,Delete,false,false
5193446,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,One-Time Withdrawal,,45330,1,transaction_one-time,406e37e6-9efe-4325-880d-8f9f829590da,RadioButton,5193397,Delete Parent ID,transaction_one-time,7922,false,transaction_one-time,false,false,,,,,,788,Delete,false,false
5193447,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,Setup RMD / Recurring Withdrawal,"<p>Choosing this option will terminate any existing Scheduled Withdrawals, including RMDs&nbsp;</p>",45330,2,transaction_recurring,e455edad-5bda-45b7-ac50-30614c835b60,RadioButton,5193397,Delete Parent ID,transaction_recurring,7922,false,transaction_recurring,false,false,,,,,,790,Delete,false,false
5193448,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,Replace or Change Existing RMD / Recurring Withdrawal,,45330,3,transaction_replace,0c499305-c076-46d2-9599-b5b26d77a680,RadioButton,5193397,Delete Parent ID,transaction_replace,7922,false,transaction_replace,false,false,,,,,,791,Delete,false,false
5193450,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,Specific Amount,,45330,1,one-time_specific,23d138a6-5b76-4f66-a897-48b54d89ece0,RadioButton,5193398,Delete Parent ID,one-time_specific,7923,false,one-time_specific,false,false,,,,,,805,Delete,false,false
5193451,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,Free Withdrawal,"<p>Maximum withdrawal amount available without CDSC, MVA and/or recoupment of unvested bonus, if applicable.</p>",45330,2,one-time_free,82a86e0f-16df-4855-aea2-dfce438a2874,RadioButton,5193398,Delete Parent ID,one-time_free,7923,false,one-time_free,false,false,,,,,,812,Delete,false,false
5193452,2025-01-20T16:39:46.008Z,2025-01-20T16:39:46.008Z,Full Withdrawal / Contract Surrender,,45330,3,one-time_full,24ecb7a3-8e53-4141-ad53-384c20217ad3,RadioButton,5193398,Delete Parent ID,one-time_full,7923,false,one-time_full,false,false,,,,,,804,Delete,false,false
