ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
6727926,2025-05-08T13:25:22.191Z,2025-05-08T13:25:22.191Z,Address Change Options,,52471,1,,49b64faf-ab72-42a2-9870-028b522c32cc,RadioGroup,,Delete Parent ID,address-change--group,8261,false,,false,false,,,,,,893,Delete,false,false
6727286,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,ZIP,,52471,6,address-change_owner__zip,917dea9e-9445-4f0d-8eef-8c4e4ee06a02,TextField,6727280,Delete Parent ID,address-change_owner__zip,8261,false,address-change_owner__zip,false,false,,,,,,909,Delete,false,false
6727285,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,State,,52471,5,address-change_owner__state,8737caa5-9e20-49b9-896c-490491d645ca,TextField,6727280,Delete Parent ID,address-change_owner__state,8261,false,address-change_owner__state,false,false,,,,,,909,Delete,false,false
6727282,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Phone,,52471,2,address-change_owner__phone,1897d977-0f8b-449f-a88f-5c01017b334a,TextField,6727280,Delete Parent ID,address-change_owner__phone,8261,false,address-change_owner__phone,false,false,,,,,,907,Delete,false,false
6727281,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Name,,52471,1,address-change_owner__name,ef7a480a-6719-486e-8a57-e83a3aceaf90,TextField,6727280,Delete Parent ID,address-change_owner__name,8261,false,address-change_owner__name,false,false,,,,,,906,Delete,false,false
6727287,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,County,,52471,7,address-change_owner__county,433272bd-abef-4946-86bb-e8308e9cb67f,TextField,6727280,Delete Parent ID,address-change_owner__county,8261,false,address-change_owner__county,false,false,,,,,,905,Delete,false,false
6727284,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,City,,52471,4,address-change_owner__city,850a2afc-0941-425a-baf7-8337d68fd00f,TextField,6727280,Delete Parent ID,address-change_owner__city,8261,false,address-change_owner__city,false,false,,,,,,904,Delete,false,false
6727283,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Address,,52471,3,address-change_owner__address,79f52596-5dce-4ffe-b32b-204eaface11d,TextField,6727280,Delete Parent ID,address-change_owner__address,8261,false,address-change_owner__address,false,false,,,,,,903,Delete,false,false
6727288,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Primary / Joint / Additional Insured,,52471,2,address-change_insured,2167e9de-91f5-441b-8a16-4f7811f1f8a9,RadioButton,6727926,Delete Parent ID,address-change_insured,8261,false,address-change_insured,false,false,,,,,,894,Delete,false,false
6727280,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Policy Owner,,52471,1,address-change_owner,21052a63-f341-4983-8d8f-b379281b9589,RadioButton,6727926,Delete Parent ID,address-change_owner,8261,false,address-change_owner,false,false,,,,,,902,Delete,false,false
6727296,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,ZIP,,52471,6,address-change_insured__zip,04d35c70-d1f8-4e28-9585-223f5005a311,TextField,6727288,Delete Parent ID,address-change_insured__zip,8261,false,address-change_insured__zip,false,false,,,,,,901,Delete,false,false
6727294,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,State,,52471,5,address-change_insured__state,77dc7291-208a-4ae7-bf8e-f9d6c37c9585,TextField,6727288,Delete Parent ID,address-change_insured__state,8261,false,address-change_insured__state,false,false,,,,,,900,Delete,false,false
6727290,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Phone,,52471,2,address-change_insured__phone,6096953a-66d7-4a5a-b314-d36abe0037d6,TextField,6727288,Delete Parent ID,address-change_insured__phone,8261,false,address-change_insured__phone,false,false,,,,,,899,Delete,false,false
6727298,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,County,,52471,7,address-change_insured__county,122ceedb-001f-43b3-be3e-83cf6d9f56ff,TextField,6727288,Delete Parent ID,address-change_insured__county,8261,false,address-change_insured__county,false,false,,,,,,897,Delete,false,false
6727289,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,Name,,52471,1,address-change_insured__name,4eb3708e-b100-4a55-b7b2-ac831df4ba9f,TextField,6727288,Delete Parent ID,address-change_insured__name,8261,false,address-change_insured__name,false,false,,,,,,898,Delete,false,false
6727292,2025-05-01T20:03:44.826Z,2025-05-01T20:03:44.826Z,City,,52471,4,address-change_insured__city,72317d53-357b-45a8-a506-15557ffebac0,TextField,6727288,Delete Parent ID,address-change_insured__city,8261,false,address-change_insured__city,false,false,,,,,,896,Delete,false,false
