ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
6727637,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Type,,52559,1,owner--group,0bcf3006-df67-4ce2-a9f3-da28a9c35120,RadioGroup,,Delete Parent ID,owner--group,8280,false,owner--group,false,true,,,,,,298,Delete,false,false
6727638,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Entity Name,,52559,1,owner_entity__name,dde08003-b443-4a04-8111-584c93117089,TextField,6727856,Delete Parent ID,owner_entity__name,8280,false,owner_entity__name,false,false,,,,,,297,Delete,false,false
6727639,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,First Name,,52559,1,owner_individual__first,fc96129a-03e6-4e3e-af58-bfd841539c29,TextField,6727855,Delete Parent ID,owner_individual__first,8280,false,owner_individual__first,false,false,,,,,,3,Delete,false,false
6727640,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Last Name,,52559,2,owner_individual__last,e2ed78bb-1dbf-487f-af99-d9bcb7d00470,TextField,6727855,Delete Parent ID,owner_individual__last,8280,false,owner_individual__last,false,false,,,,,,4,Delete,false,false
6727641,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Employer Name,,52559,1,owner_employment__employer,45dc4c10-34e0-4ff2-b886-929f7a074715,TextField,6727857,Delete Parent ID,owner_employment__employer,8280,false,owner_employment__employer,false,false,,,,,,395,Delete,false,false
6727642,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Occupation,,52559,2,owner_employment__occupation,d454505f-0680-47c2-baae-46a79e0753de,TextField,6727857,Delete Parent ID,owner_employment__occupation,8280,false,owner_employment__occupation,false,false,,,,,,396,Delete,false,false
6727643,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Employment,,52559,4,owner_employment--group,0e7745b5-5dd7-4ed4-88f1-1e9377def0c6,RadioGroup,6727855,Delete Parent ID,owner_employment--group,8280,false,owner_employment--group,false,true,,,,,,397,Delete,false,false
6727647,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Date of Birth,,52559,3,owner_individual__dob,3382ab1f-f007-40f4-932c-d777714e821f,TextField,6727855,Delete Parent ID,owner_individual__dob,8280,false,owner_individual__dob,false,false,,,,,,7,Delete,false,false
6727857,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Employed,,52559,1,owner_employment__employed,0907fe3d-7c4f-4a9d-a267-08a2c33830ba,RadioButton,6727643,Delete Parent ID,owner_employment__employed,8280,false,owner_employment__employed,false,false,,,,,,398,Delete,false,false
6727859,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Retired,,52559,3,owner_employment__retired,0fe846d9-4179-424f-bdaf-5a79809d88ea,RadioButton,6727643,Delete Parent ID,owner_employment__retired,8280,false,owner_employment__retired,false,false,,,,,,399,Delete,false,false
6727858,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Self-Employed,,52559,2,owner_employment__self,b1a8c688-53f8-4901-9865-86e639dbdd02,RadioButton,6727643,Delete Parent ID,owner_employment__self,8280,false,owner_employment__self,false,false,,,,,,400,Delete,false,false
6727860,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Not Employed,,52559,4,owner_employment__unemployed,a9a51515-c3f6-4d3c-89d4-4864235adb9a,RadioButton,6727643,Delete Parent ID,owner_employment__unemployed,8280,false,owner_employment__unemployed,false,false,,,,,,401,Delete,false,false
6727856,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Entity,,52559,2,owner_entity,8ade4c17-c56e-4600-b774-ae64cd8ba356,RadioButton,6727637,Delete Parent ID,owner_entity,8280,false,owner_entity,false,false,,,,,,402,Delete,false,false
6727855,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Individual,,52559,1,owner_individual,2e324ca5-f911-4531-88ea-551892d8d1c4,RadioButton,6727637,Delete Parent ID,owner_individual,8280,false,owner_individual,false,false,,,,,,403,Delete,false,false
6727644,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,First Name,,52559,1,joint-owner_first,ef62a6a4-758e-4cb6-b967-13f2e201cb23,TextField,,Delete Parent ID,joint-owner_first,8281,false,joint-owner_first,false,false,,,,,,23,Delete,false,false
6727645,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Last Name,,52559,2,joint-owner_last,32342cec-6efd-48fb-8681-75fbfd0a501a,TextField,,Delete Parent ID,joint-owner_last,8281,false,joint-owner_last,false,false,,,,,,23,Delete,false,false
6727646,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Date of Birth,,52559,3,joint-owner_dob,4319aabc-ce58-40b0-9632-67c3225f11e3,TextField,,Delete Parent ID,joint-owner_dob,8281,false,joint-owner_dob,false,false,,,,,,299,Delete,false,false
6727652,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Rider Fee,,52559,4,products_rider__fee,b1d75206-5a3f-405c-b533-b83ec6ce8731,TextField,6727651,Delete Parent ID,products_rider__fee,8282,false,products_rider__fee,false,false,,,,,,300,Delete,false,false
6727648,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Premium Amount,,52559,1,products_premium,69a42127-f1eb-45b8-b456-fbc7fc0c4d1d,TextField,,Delete Parent ID,products_premium,8282,false,products_premium,false,false,,,,,,301,Delete,false,false
6727649,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Surrender Period (years),,52559,2,products_surrender__length,91043601-938e-4b8a-96bb-01ace0f4153f,TextField,,Delete Parent ID,products_surrender__length,8282,false,products_surrender__length,false,false,,,,,,302,Delete,false,false
6727650,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Year 1 Surrender Charge,,52559,3,products_surrender__year-1,8d2b9ad8-157d-4701-b219-ef03db21eaf6,TextField,,Delete Parent ID,products_surrender__year-1,8282,false,products_surrender__year-1,false,false,,,,,,303,Delete,false,false
6727651,2025-05-07T21:27:11.710Z,2025-05-07T21:27:11.710Z,Benefit Rider,,52559,4,products_rider--group,636fde29-cadd-4ae3-88dc-09c27f1a15c1,RadioGroup,,Delete Parent ID,products_rider--group,8282,false,products_rider--group,false,true,,,,,,404,Delete,false,false
6727862,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Enhanced Death Benefit,,52559,2,products_rider__enhanced,7f037e0e-663e-4986-8cda-b677927c51ce,RadioButton,6727651,Delete Parent ID,products_rider__enhanced,8282,false,products_rider__enhanced,false,false,,,,,,405,Delete,false,false
6727863,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Living Benefit,,52559,3,products_rider__living,389c3bc7-616c-4325-a738-450454fa3e33,RadioButton,6727651,Delete Parent ID,products_rider__living,8282,false,products_rider__living,false,false,,,,,,406,Delete,false,false
6727861,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,No Rider,,52559,1,products_rider__no,446c3df1-0262-4e99-ae94-3f80ef0ed15e,RadioButton,6727651,Delete Parent ID,products_rider__no,8282,false,products_rider__no,false,false,,,,,,407,Delete,false,false
6727888,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Conservative,"<p>Want to preserve minimum risk, even if that means the account does not generate significant returns for this Annuity</p>",52559,1,risk-tolerance_conservative,31f6343e-13fc-46f2-8e68-6fc0fe487fb9,RadioButton,6727752,Delete Parent ID,risk-tolerance_conservative,8283,false,risk-tolerance_conservative,false,false,,,,,,411,Delete,false,true
6727889,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Moderate,"<p>Willing to accept some risk for higher return, even thought that may mean losing some principal</p>",52559,2,risk-tolerance_moderate,93c0e556-d63e-41ec-8996-57ac57b5288d,RadioButton,6727752,Delete Parent ID,risk-tolerance_moderate,8283,false,risk-tolerance_moderate,false,false,,,,,,410,Delete,false,true
6727890,2025-05-07T21:27:19.404Z,2025-05-07T21:27:19.404Z,Aggressive,<p>Willing to accept maximum risk to seek maximum returns</p>,52559,3,risk-tolerance_aggressive,87b1e65a-8370-45e4-9812-e34833eaaded,RadioButton,6727752,Delete Parent ID,risk-tolerance_aggressive,8283,false,risk-tolerance_aggressive,false,false,,,,,,409,Delete,false,true
