ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
570572,2023-11-13T14:33:51.561Z,2025-04-29T16:49:46.223Z,Phone,"<p>Nationwide strives to provide excellent customer service to our Members. By providing your telephone number, you authorize the Nationwide Family of Companies to contact you via telephone using automated technology to assist you with your account.</p>",11088,8,contract-owner-information_phone,07560cf3-6218-4202-9e90-4578eff6afb9,TextField,,Delete Parent ID,contract-owner-information_phone,7095,false,contract-owner-information_phone,false,false,15,0,146,68,586,9,Delete,false,false
570548,2023-11-13T14:33:50.955Z,2025-04-29T16:49:46.223Z,Last Name,,11088,2,contract-owner-information_last-name,71d16dd1-6a21-47b6-a45d-99afb017bcd6,TextField,,Delete Parent ID,contract-owner-information_last-name,7095,false,contract-owner-information_last-name,false,false,15,0,119,276,637,4,Delete,false,false
570570,2023-11-13T14:33:51.561Z,2025-04-29T16:49:46.223Z,State,,11088,6,contract-owner-information_state,4da616ec-5e66-4d18-80b2-a1a7812e6487,TextField,,Delete Parent ID,contract-owner-information_state,7095,false,contract-owner-information_state,false,false,15,0,71,395,604,14,Delete,false,false
570571,2023-11-13T14:33:51.561Z,2025-04-29T16:49:46.223Z,ZIP,,11088,7,contract-owner-information_zip,f38f583a-cd8b-451d-99a8-eb48d745d521,TextField,,Delete Parent ID,contract-owner-information_zip,7095,false,contract-owner-information_zip,false,false,15,0,80,495,604,15,Delete,false,false
570573,2023-11-13T14:33:51.561Z,2025-04-29T16:49:46.223Z,Email,,11088,9,contract-owner-information_email,619b706d-ad99-4059-8f3b-d90398b08285,TextField,,Delete Parent ID,contract-owner-information_email,7095,false,contract-owner-information_email,false,false,15,0,322,253,586,10,Delete,false,false
570544,2023-11-13T14:33:50.955Z,2025-04-29T16:49:46.223Z,First Name,,11088,1,contract-owner-information_first-name,7db283d6-595a-421f-86a8-0228ea81a9e9,TextField,,Delete Parent ID,contract-owner-information_first-name,7095,false,contract-owner-information_first-name,false,false,15,0,126,89,637,3,Delete,false,false
570546,2023-11-13T14:33:50.956Z,2025-04-29T16:49:46.223Z,Address,,11088,4,contract-owner-information_address,2e419336-f526-4284-b932-dfa18951a327,TextField,,Delete Parent ID,contract-owner-information_address,7095,false,contract-owner-information_address,false,false,15,0,498,76,621,12,Delete,false,false
570569,2023-11-13T14:33:51.561Z,2025-04-29T16:49:46.223Z,City,,11088,5,contract-owner-information_city,b104c02c-997a-4c9b-97d5-7052e5c37a66,TextField,,Delete Parent ID,contract-owner-information_city,7095,false,contract-owner-information_city,false,false,15,0,301,58,604,13,Delete,false,false
570545,2023-11-13T14:33:51.552Z,2025-04-29T16:49:46.223Z,Contract Number,,11088,3,contract-owner-information_contract-number,d81f955f-c48c-46be-a4ef-42b8b883c257,TextField,,Delete Parent ID,contract-owner-information_contract-number,7095,false,contract-owner-information_contract-number,false,false,15,0,89,486,637,8,Delete,false,false
570585,2023-11-13T14:33:51.563Z,2025-04-29T16:49:46.223Z,Federal Tax Withholding (0-100%),,11088,1,tax-withholding_federal-percentage,88c9d488-2bcc-4cad-8e13-2e1be278d023,TextField,,Delete Parent ID,tax-withholding_federal-percentage,7099,false,tax-withholding_federal-percentage,false,false,15,1,54,156,678,,Delete,false,false
570586,2023-11-13T14:33:51.563Z,2025-04-29T16:49:46.223Z,or Amount,,11088,2,tax-withholding_federal-amount,e34a4631-9898-45c6-8800-935ffb725360,TextField,,Delete Parent ID,tax-withholding_federal-amount,7099,false,tax-withholding_federal-amount,false,false,15,1,111,248,678,,Delete,false,false
570549,2023-11-13T14:33:51.278Z,2025-04-29T16:49:46.223Z,State Tax Withholding (0-100%),,11088,3,tax-withholding_state-percentage,6501e0ca-2103-49f0-ab24-2ac264ab9328,TextField,,Delete Parent ID,tax-withholding_state-percentage,7099,false,tax-withholding_state-percentage,false,false,10,1,54,156,654,,Delete,false,false
570547,2023-11-13T14:33:51.345Z,2025-04-29T16:49:46.223Z,or Amount,,11088,4,tax-withholding_state-amount,baf5cf49-b430-4565-8eb4-b615efae4e1e,TextField,,Delete Parent ID,tax-withholding_state-amount,7099,false,tax-withholding_state-amount,false,false,15,1,111,248,654,,Delete,false,false
570587,2023-11-13T14:33:53.130Z,2023-11-13T14:33:53.130Z,Account on File,,11088,1,payment-method_direct-deposit__account-on-file,91ba9343-ffad-4d6e-8ce3-e2dcb3720e64,RadioButton,570553,Delete Parent ID,payment-method_direct-deposit__account-on-file,7100,false,payment-method_direct-deposit__account-on-file,false,false,,,,,,,Delete,false,false
570588,2023-11-13T14:33:53.138Z,2023-11-13T14:33:53.138Z,Direct Deposit,<p>You are authorizing a one-time or recurring Automated Clearing House (ACH) credit (direct deposit) to the bank account provided on this form. Funds must be deposited to a U.S. Institution. See the Important Details and Disclosures.</p><p><br></p><p><strong>Select an account type*</strong></p>,11088,1,payment-method_direct-deposit,2370d098-fa80-4273-bceb-db761fcc57ac,RadioButton,570551,Delete Parent ID,payment-method_direct-deposit,7100,false,payment-method_direct-deposit,false,false,,,,,,,Delete,false,false
570598,2023-11-13T14:33:53.138Z,2023-11-13T14:33:53.138Z,Send to my Custodial Account (My contract has a custodial firm as owner; Nationwide will issue funds per agreement),,11088,3,payment-method_custodial-account,4dc59984-831c-4346-9924-5f9a242f38f5,RadioButton,570551,Delete Parent ID,payment-method_custodial-account,7100,false,payment-method_custodial-account,false,false,,,,,,,Delete,false,false
570601,2023-11-13T14:33:53.138Z,2023-11-13T14:33:53.138Z,Send to a Company/Organization/Charity For Benefit Of (FBO),,11088,4,payment-method_company-organization-fbo,d0098a7f-1483-46c6-9e12-03f00f71aa2a,RadioButton,570551,Delete Parent ID,payment-method_company-organization-fbo,7100,false,payment-method_company-organization-fbo,false,false,,,,,,,Delete,false,false
570561,2023-11-13T14:33:51.558Z,2025-04-29T16:49:46.223Z,Check here if this is a commercial bank account,"<p>A commercial bank account is one that is owned by an entity (company, trust, etc.) rather than an individual person. </p><p><br></p><p><strong>NOTE:</strong> If the bank account is owned by a company or trust, additional documentation is required. </p>",11088,2,payment-method_direct-deposit__commercial-bank-account,a77623af-5981-4a21-9ce2-5798d7f692bc,Checkbox,570588,Delete Parent ID,payment-method_direct-deposit__commercial-bank-account,7100,false,payment-method_direct-deposit__commercial-bank-account,false,false,8,1,8,48,453,,Delete,false,false
570593,2023-11-13T14:33:53.138Z,2023-11-13T14:33:53.138Z,Mail Check to Address on File,,11088,2,payment-method_mail-check,d1b5ec6a-3e5a-46b1-ae35-fd40b83d121f,RadioButton,570551,Delete Parent ID,payment-method_mail-check,7100,false,payment-method_mail-check,false,false,,,,,,,Delete,false,false
570553,2023-11-13T14:33:51.554Z,2025-04-29T16:49:46.223Z,Direct Deposit,,11088,1,payment-method_direct-deposit--group,0fdefca3-a196-4e4e-970b-f07d2ca7e234,RadioGroup,570588,Delete Parent ID,payment-method_direct-deposit--group,7100,false,payment-method_direct-deposit--group,false,false,7,1,7,63,507,,Delete,false,false
570565,2023-11-13T14:33:51.560Z,2025-04-29T16:49:46.223Z,Address,,11088,2,payment-method_company-organization-fbo__address,446c4734-3f53-48bd-ac89-84da2c20eabc,TextField,570601,Delete Parent ID,payment-method_company-organization-fbo__address,7100,false,payment-method_company-organization-fbo__address,false,false,15,1,485,90,208,,Delete,false,false
570566,2023-11-13T14:33:51.560Z,2025-04-29T16:49:46.223Z,City,,11088,3,payment-method_company-organization-fbo__city,2142f91e-2ff3-471f-8947-baa6adad5bb5,TextField,570601,Delete Parent ID,payment-method_company-organization-fbo__city,7100,false,payment-method_company-organization-fbo__city,false,false,15,1,288,72,190,,Delete,false,false
570592,2023-11-13T14:33:53.130Z,2023-11-13T14:33:53.130Z,"New Checking Account** ",<p>**New account information will replace account information on file for this contract. This will affect any other existing scheduled withdrawals. Call 800-848-6331 to make other arrangements.</p>,11088,2,payment-method_direct-deposit__new-checking,116597bc-965e-45f6-8415-4494a5620c9b,RadioButton,570553,Delete Parent ID,payment-method_direct-deposit__new-checking,7100,false,payment-method_direct-deposit__new-checking,false,false,,,,,,,Delete,false,false
570597,2023-11-13T14:33:53.130Z,2023-11-13T14:33:53.130Z,"New Savings Account** ",<p>**New account information will replace account information on file for this contract. This will affect any other existing scheduled withdrawals. Call 800-848-6331 to make other arrangements.</p><p><br></p>,11088,3,payment-method_direct-deposit__new-savings,d4b2ea88-3b6c-4d73-bc70-a898758319a1,RadioButton,570553,Delete Parent ID,payment-method_direct-deposit__new-savings,7100,false,payment-method_direct-deposit__new-savings,false,false,,,,,,,Delete,false,false
570550,2023-11-13T14:33:51.552Z,2025-04-29T16:49:46.223Z,Bank Account Holder Name (must be Contract Owner),,11088,3,payment-method_direct-deposit__bank-account-holder,fcc0dbf5-1c11-4878-9be5-83891f18f4a4,TextField,570588,Delete Parent ID,payment-method_direct-deposit__bank-account-holder,7100,false,payment-method_direct-deposit__bank-account-holder,false,false,15,1,267,309,405,,Delete,false,false
570551,2023-11-13T14:33:51.552Z,2025-04-29T16:49:46.223Z,Payment Method,,11088,1,payment-method--group,0430f472-26df-4446-8eba-592fdbe339c6,RadioGroup,,Delete Parent ID,payment-method--group,7100,false,payment-method--group,false,false,7,1,7,36,574,,Delete,false,false
570555,2023-11-13T14:33:51.555Z,2025-04-29T16:49:46.223Z,Financial Institution Name,,11088,4,payment-method_direct-deposit__financial-institution-name,e5f96f75-4ad9-476c-af7f-df55a8a34cd6,TextField,570588,Delete Parent ID,payment-method_direct-deposit__financial-institution-name,7100,false,payment-method_direct-deposit__financial-institution-name,false,false,15,1,403,172,364,,Delete,false,false
570557,2023-11-13T14:33:51.556Z,2025-04-29T16:49:46.223Z,Transit/ABA Routing Number,,11088,5,payment-method_direct-deposit__transitaba,618ba5a4-a6e3-48b0-b880-a9d33fbef387,TextField,570588,Delete Parent ID,payment-method_direct-deposit__transitABA,7100,false,payment-method_direct-deposit__transitABA,false,false,15,1,137,186,346,,Delete,false,false
570559,2023-11-13T14:33:51.557Z,2025-04-29T16:49:46.223Z,Account Number,,11088,6,payment-method_direct-deposit__account-number,3e501072-38cd-4013-9bd1-0bb94e68a3ca,TextField,570588,Delete Parent ID,payment-method_direct-deposit__account-number,7100,false,payment-method_direct-deposit__account-number,false,false,15,1,162,413,346,,Delete,false,false
570563,2023-11-13T14:33:51.559Z,2025-04-29T16:49:46.223Z,Check payable to/Name,,11088,1,payment-method_company-organization-fbo__check-payable,a456b8d3-1d33-4dd5-8fa3-ab8511062f6d,TextField,570601,Delete Parent ID,payment-method_company-organization-fbo__check-payable,7100,false,payment-method_company-organization-fbo__check-payable,false,false,15,1,413,162,226,,Delete,false,false
